id,radius,texture,perimeter,area,smoothness,compactness,concave_points,f_dim,radius_err,texture_err,perimeter_err,area_err,smoothness_err,compactness_err,concave_points_err,f_dim_err,category,category_code
8505,0.25984409771341327,0.6554574661095814,0.2127436707940837,0.06751895511649787,0.20527190097418405,0.0,0.37142857142857144,0.6393378627347873,0.04048881650894579,0.003944548483649287,0.015204604198294693,0.001639344262295082,0.00824129141886151,0.4884381781807868,0.07692307692307693,0.002111414963633664,EOSINOPHIL,0
8524,0.07439314876599523,0.13274708516067443,0.04607043188773941,0.005534340583319497,0.020910875893631827,0.0,0.08571428571428572,0.25301541818710344,0.1414213562373095,0.019476764788543086,0.07021169929551249,0.02,0.08090075062552127,0.8380252803466847,0.3333333333333333,0.005335277746582014,EOSINOPHIL,0
8628,0.4480913705516224,0.7208356280563623,0.32697233559576666,0.20078587636283138,0.26673502281041117,0.0,0.3142857142857143,0.5625897919480435,0.023479095302146473,0.003586786853211693,0.009892834830269441,0.0005512679162072767,0.006342270085898529,0.6155755930526536,0.09090909090909091,0.0023994525843093546,EOSINOPHIL,0
9174,0.37248613185435475,0.8706994171807041,0.22395012395637734,0.1387459184238198,0.45142595954149534,0.0,0.4857142857142857,0.7724047145111039,0.028244756229917,0.00296943319706227,0.014443766553781523,0.0007977662544874351,0.0037474706987390915,0.9065269659261187,0.058823529411764705,0.0017476686830559076,EOSINOPHIL,0
920,0.46446592548624493,0.7489370297031617,0.28469157012676466,0.215728595937794,0.19255576887581508,0.0,0.6571428571428571,0.5954043111157132,0.02265134946602782,0.00345220445978469,0.011362062138601579,0.000513083632632119,0.00878553556670101,0.8724596374910788,0.043478260869565216,0.002267211548512703,EOSINOPHIL,0
9293,0.31745919741322354,0.6392970502060097,0.31040648511531677,0.10078034202224805,0.3704428228229101,0.0,0.2857142857142857,0.7078329813454185,0.03314057390360156,0.004044260415726925,0.01042079809935239,0.001098297638660077,0.004566711653745958,0.3426468457864825,0.1,0.0019070989425075237,EOSINOPHIL,0
9569,0.3958246858317138,0.7801616009180817,0.24825785838107634,0.15667718191377497,0.13395939034652346,0.0,0.4,0.49335377114480095,0.02657939327645653,0.003314036157376366,0.013029530389129126,0.0007064641469445425,0.012628495484010958,0.8331103880643282,0.07142857142857142,0.002736185693003638,EOSINOPHIL,0
9587,0.16717780937003407,0.4530076184791179,0.12700484462174824,0.027948419945763463,0.06998269053851171,0.0,0.2,0.49431828044909937,0.06293167755275526,0.005707373670048632,0.02546897576820817,0.0039603960396039604,0.024173199730024398,0.5659825238976735,0.14285714285714285,0.00273084687252386,EOSINOPHIL,0
9619,0.12514864701943118,0.42853169683665454,0.08472408011675694,0.015662183850794178,0.0377886908611566,0.0,0.11428571428571428,0.41996700890990674,0.0840662703418397,0.006033354762610885,0.03817903134101524,0.007067137809187279,0.04476750894196377,0.7105067478861846,0.25,0.0032143180334562507,EOSINOPHIL,0
9656,0.6730421805092909,0.6784929775608771,0.6709702813413042,0.45298577674470086,0.5971030269030596,0.0,0.5142857142857142,0.8169327506501358,0.015631680001526652,0.0038106271391838745,0.0048209039954050575,0.0002443494196701283,0.0028331887125177526,0.3298994511638783,0.05555555555555555,0.001652409612812688,EOSINOPHIL,0
1022,0.1730340502784307,0.38694640433371863,0.13102439367077726,0.02994078255575848,0.04310651786246316,0.0,0.2,0.34826381980408583,0.06080179003104816,0.006681761931580904,0.024687641892425637,0.0036968576709796672,0.03924477410654079,0.5698493527986217,0.14285714285714285,0.0038761061397511215,LYMPHOCYTE,1
1050,0.16281735593633867,0.3549644040173572,0.12511001073757202,0.026509491394100394,0.0397463604350183,0.0,0.17142857142857143,0.2921040716009505,0.06461706697512384,0.007283783175939883,0.02585471211333639,0.0041753653444676405,0.042562527424308896,0.553107907958321,0.16666666666666666,0.004621323909650711,LYMPHOCYTE,1
1072,0.5081656537170608,0.7031495420748128,0.30164985125944616,0.25823233161768777,0.25618075670396456,0.0,0.45714285714285713,0.6372155630590601,0.020703445650635786,0.0036770041069927434,0.010723304840399966,0.0004286326618088298,0.006603562179288981,0.930310498960851,0.0625,0.00211844720759069,LYMPHOCYTE,1
112,0.45257700448504296,0.7746729536237121,0.2832843903341201,0.2048259449886546,0.2644183744802438,0.0,0.4857142857142857,0.5888404074069231,0.023246386557403336,0.003337516486079648,0.011418501761785032,0.0005403944879762226,0.006397836607827455,0.8365938232942777,0.058823529411764705,0.0022924845394703534,LYMPHOCYTE,1
1248,0.08958121368798969,0.2165510188998673,0.06989051337771963,0.00802479384581327,0.023264584783660794,0.0,0.11428571428571428,0.24297021468333885,0.11744404390294069,0.011939374689502963,0.04628215123610084,0.013793103448275862,0.0727159144151179,0.5313432743923507,0.25,0.005555856021097562,LYMPHOCYTE,1
1338,0.13697231317844163,0.28245690681149677,0.08818864509315419,0.018761414577453096,0.03606791819935093,0.0,0.22857142857142856,0.19256389251660627,0.07680953726425685,0.009153551184941029,0.036679136035025074,0.0058997050147492625,0.04690333239311761,0.7864663976026462,0.125,0.007010179907322876,LYMPHOCYTE,1
1740,0.5366629146456336,0.7074881140495602,0.31269375254375686,0.28800708395594665,0.3560015579968694,0.0,0.7428571428571429,0.5739497851907633,0.01960407493444558,0.003654455393236526,0.010344572872986017,0.0003843197540353574,0.004751961102503964,0.9656228866157539,0.038461538461538464,0.002351961033920637,LYMPHOCYTE,1
1767,0.5233493245132566,0.752991305937889,0.307496903825947,0.2738945154684819,0.3405015238430201,0.0,0.45714285714285713,0.6146087361308549,0.020102786992294053,0.0034336170067977108,0.010519401235816288,0.00040412204485754696,0.004968276021025539,0.9495897701061433,0.0625,0.002196368926829556,LYMPHOCYTE,1
1854,0.4272265820824788,0.7752441963254336,0.2667185410104831,0.18252255243787702,0.2407512102816166,0.0,0.2857142857142857,0.44224976723517456,0.024625761678892605,0.003335057219769,0.01212770322551072,0.0006064281382656155,0.00702677903073914,0.8409233288132416,0.1,0.003052364591699054,LYMPHOCYTE,1
2295,0.5156792268731617,0.7649541926833434,0.2974677538028729,0.26592506502850183,0.27075355018363134,0.0,0.5714285714285714,0.5031516339459161,0.020401791355925025,0.0033799197112309018,0.010874063722079677,0.0004162330905306972,0.006248138038761001,0.9851637198823842,0.05,0.0026829039977656066,LYMPHOCYTE,1
2599,0.1480404968579382,0.3080745116840183,0.09426557874752949,0.02191598870994521,0.039840828528782964,0.0,0.2571428571428571,0.33335180012660537,0.07106690545187014,0.008392397475228323,0.03431457540593654,0.005050505050505051,0.0424616058074636,0.8047584709380321,0.1111111111111111,0.0040494982468464455,LYMPHOCYTE,1
3015,0.5011470599245682,0.7031487262568721,0.3056694006940795,0.2511483756710388,0.25301752891813684,0.0,0.6285714285714286,0.6396804727383869,0.020993398614040638,0.0036770083731825364,0.01058229349346515,0.00044072278536800354,0.006686119982537968,0.881139613674969,0.045454545454545456,0.002110284099211316,LYMPHOCYTE,1
3107,0.4700917139154311,0.7101377404165836,0.2905386230788698,0.22098621949194752,0.21114272966283607,0.0,0.34285714285714286,0.5212691841754159,0.022380271087151404,0.0036408200929054237,0.011133402078656717,0.0005008765339343851,0.008012142112273237,0.8581230965579175,0.08333333333333333,0.002589655347325363,LYMPHOCYTE,1
3206,0.520273579888655,0.7205796801879033,0.30939173828852967,0.27068459793015665,0.31732341369903616,0.0,0.45714285714285713,0.5199888629399215,0.020221630311311505,0.0035880608697777118,0.01045497636106811,0.0004089143324473523,0.005331171552428912,0.9269967759135228,0.0625,0.0025960316199152155,LYMPHOCYTE,1
3271,0.11972444241172099,0.2681454541976915,0.0836141119714934,0.014333942110797498,0.03061056909033038,0.0,0.14285714285714285,0.24871660675395496,0.08787495503274935,0.009642094294587572,0.03868585378529346,0.007722007722007722,0.05526540689393221,0.6671900661505429,0.2,0.005427492549909234,LYMPHOCYTE,1
3295,0.0949788142209134,0.18462862484076126,0.06263628101857427,0.009020975150810781,0.020695052633261775,0.0,0.11428571428571428,0.1537369843409344,0.11076975512434224,0.01400369935197798,0.0516423270589314,0.012269938650306749,0.08174444327399136,0.7448169640895544,0.25,0.008780629696769494,LYMPHOCYTE,1
33,0.506474763474804,0.6938104751271079,0.30795666812251954,0.25651668603685873,0.25774965373810244,0.0,0.5714285714285714,0.5151884247439675,0.02077256509499186,0.003726498585316813,0.010503696282456988,0.0004314994606256742,0.006563366939576425,0.8866632067435114,0.05,0.002620221001406732,LYMPHOCYTE,1
3329,0.5031309355237797,0.7651955280354251,0.30386978947799476,0.25314073828103384,0.31925637623299025,0.0,0.4,0.48377216697950426,0.02091062037816938,0.0033788537168756914,0.010644965120333538,0.00043725404459991256,0.005298893560068921,0.8986835314390212,0.07142857142857142,0.0027903786582517184,LYMPHOCYTE,1
3337,0.05665613416325993,0.18016766104862247,0.03313169864727401,0.0032099175383253084,0.010715588543490926,0.0,0.05714285714285714,0.06789872893481459,0.18569533817705183,0.01435043191986269,0.09763107362992057,0.034482758620689655,0.15787332157873324,0.9259259022000638,0.5,0.01988118999240411,LYMPHOCYTE,1
3396,0.16551430719859692,0.3781680307244528,0.13023952773906244,0.027394985887431514,0.0413159841468005,0.0,0.22857142857142856,0.35207015894661536,0.06356417261637282,0.006836864948859288,0.024836417685705246,0.00404040404040404,0.040945546644153646,0.5275175408272608,0.125,0.0038342003600494944,LYMPHOCYTE,1
3409,0.5140668855834871,0.752883611689614,0.3034773555481266,0.26426476285350603,0.32783698585739973,0.0,0.5428571428571428,0.4787607363507477,0.020465780403866034,0.0034341081594761193,0.01065873038294411,0.000418848167539267,0.005160203482250715,0.9406205523250003,0.05263157894736842,0.002819586962133068,LYMPHOCYTE,1
353,0.4131332274092382,0.7078067386027138,0.26560857286521955,0.1706790635895733,0.1647138416104339,0.0,0.2857142857142857,0.3937653537264167,0.025465828684918104,0.0036528103125200175,0.01217838443700293,0.0006485084306095979,0.0102705731315101,0.7929103177337131,0.1,0.003428202906682578,LYMPHOCYTE,1
3531,0.1600749727495503,0.3263145841361906,0.11864064411733932,0.025623996900769275,0.03852045524901062,0.0,0.2857142857142857,0.2769818015279642,0.06572407799007748,0.007923285932448784,0.0272645460936401,0.004319654427645789,0.0439170706861099,0.5944420799283455,0.1,0.004873632573508654,LYMPHOCYTE,1
3551,0.5306479519222665,0.6887127746182666,0.3081192186508875,0.28158724887929604,0.341268895435447,0.0,0.6571428571428571,0.6915115126863539,0.0198262896429536,0.0037540813083831817,0.010498154981307371,0.00039308176100628933,0.004957104437758315,0.9723315805851674,0.043478260869565216,0.0019521114333320832,LYMPHOCYTE,1
3577,0.5188888796057336,0.755285391505883,0.3001474513051381,0.26924566937849354,0.27583520695052627,0.0,0.7142857142857143,0.5224822147792194,0.02027559349748439,0.003423187821605067,0.010776980767455797,0.00041109969167523125,0.006133029843196762,0.9797393723634701,0.04,0.002583643025564446,LYMPHOCYTE,1
3645,0.17462593339504426,0.36428770541665145,0.13157937755060686,0.030494216614090432,0.042993882827589903,0.0,0.22857142857142856,0.2948093716258318,0.06024752331287779,0.007097367590492863,0.024583512783925843,0.003629764065335753,0.03934758725597903,0.5755357437161749,0.125,0.004578916615680319,LYMPHOCYTE,1
3962,0.5294994749298301,0.6909210190814645,0.311353903503421,0.2803696939509657,0.3433428334324036,0.0,0.6285714285714286,0.5894348197256281,0.01986929258928009,0.0037420829336997008,0.010389088666366465,0.00039478878799842083,0.004927161400515997,0.9481142600644423,0.045454545454545456,0.0022901726959804556,LYMPHOCYTE,1
3977,0.5200075777342006,0.7503163417340147,0.29975501930329146,0.27040788090099066,0.27188862066409614,0.0,0.6857142857142857,0.5073888575673159,0.02023197438601293,0.003445858247021496,0.010791089729321609,0.00040933278755628325,0.00622205354494017,0.9865482687925888,0.041666666666666664,0.0026604989645770878,LYMPHOCYTE,1
3988,0.5032409215203988,0.7004873037467558,0.3037745679667162,0.2532514250927002,0.2551975618511676,0.0,0.6571428571428571,0.5976081785271665,0.020906050250177267,0.0036909787518060034,0.010648301902846474,0.00043706293706293706,0.006629003599252814,0.899640395806353,0.043478260869565216,0.0022588504955248535,LYMPHOCYTE,1
4102,0.51578653708697,0.7640491327547486,0.29936258556622547,0.26603575184016826,0.2709352195947173,0.0,0.8285714285714286,0.5720603597386433,0.020397546730609988,0.003383923419580748,0.010805235744467364,0.00041605991262741833,0.006243948492789151,0.9731369458820766,0.034482758620689655,0.002359729191535883,LYMPHOCYTE,1
4161,0.05951451901279618,0.14513031715401753,0.034471548266016304,0.0035419779733244783,0.011562167999151237,0.0,0.05714285714285714,0.06244290444494801,0.17677669529663687,0.017814911486035992,0.09383632220851694,0.03125,0.14631387090691975,0.9469907156486659,0.5,0.021618269396580105,LYMPHOCYTE,1
4192,0.5179814972364643,0.7618815889862577,0.29975501795367643,0.26830483147932926,0.27281513466063423,0.0,0.5428571428571428,0.533012024501218,0.020311111592559685,0.003393550640171446,0.010791089777907341,0.00041254125412541255,0.006200922680247609,0.9788724311259391,0.05263157894736842,0.002532602395713327,LYMPHOCYTE,1
4279,0.055171435732865634,0.2905202430281953,0.03352413122752712,0.0030438873208257235,0.023255137974284325,0.0,0.08571428571428572,0.24264692236274035,0.19069251784911848,0.008899496045747936,0.09648820690274312,0.03636363636363636,0.07274545340916193,0.8559263905212312,0.3333333333333333,0.005563258404645154,LYMPHOCYTE,1
430,0.535475662959376,0.7331609031939627,0.31151645364618463,0.28673418562178316,0.34948107949417423,0.0,0.5714285714285714,0.5690351927464462,0.019647540908034014,0.0035264888550053334,0.010383667611310992,0.0003860258637328701,0.004840621296238537,0.9686336277028372,0.05,0.0023722742413882555,LYMPHOCYTE,1
4342,0.5318459807251151,0.723079490777751,0.3168758525067581,0.28286014721345953,0.343561563403351,0.0,0.6571428571428571,0.5823420695003498,0.019781629220751117,0.003575656324117537,0.010208046099212822,0.0003913128546272745,0.004924024501675185,0.9234921836522633,0.043478260869565216,0.0023180663065507485,LYMPHOCYTE,1
4406,0.5191554549531956,0.7653861605363345,0.3016498518378526,0.2695223864076595,0.27409990073583373,0.0,0.6,0.5142770540493118,0.020265182408994376,0.00337801215562535,0.010723304819838284,0.0004106776180698152,0.00617185760188337,0.9710016062551191,0.047619047619047616,0.0026248643986094672,LYMPHOCYTE,1
4414,0.515947460559375,0.7613583227708618,0.2978601848407088,0.2662017820576678,0.27296119686714726,0.0,0.7428571428571429,0.558026531361547,0.020391184757154637,0.0033958829590640467,0.010859737134206808,0.0004158004158004158,0.006197604551299287,0.9835923925444069,0.038461538461538464,0.0024190741019107322,LYMPHOCYTE,1
4466,0.40508418667657603,0.797542652735661,0.2611965914287396,0.1640931982954231,0.21864058959717353,0.0,0.3142857142857143,0.433637890548993,0.02597183582890854,0.003241812516447432,0.012384094648489488,0.0006745362563237774,0.007737381056046155,0.7882650160481386,0.09090909090909091,0.0031129833430533238,LYMPHOCYTE,1
4518,0.5082201048989708,0.6860268280885161,0.3106363660103891,0.25828767502352096,0.2611018177114595,0.0,0.6,0.5630159373892336,0.020701227463920186,0.0037687793657328454,0.010413086373821946,0.00042854081851296334,0.006479102944819082,0.8774505804701133,0.047619047619047616,0.0023976364442816027,LYMPHOCYTE,1
4574,0.521017663435532,0.7411706445349133,0.3033821348080566,0.27145940561182136,0.26735560551868065,0.0,0.6857142857142857,0.5542901201950453,0.02019275109384609,0.0034883785172867337,0.010662075775038185,0.00040774719673802244,0.006327548482665832,0.9668464315793659,0.041666666666666664,0.002435380824974448,LYMPHOCYTE,1
4655,0.05951451901279618,0.2314774012484842,0.034471548266016304,0.0035419779733244783,0.016632924601380977,0.0,0.05714285714285714,0.17528535666903833,0.17677669529663687,0.011169486697596508,0.09383632220851694,0.03125,0.1017082441347372,0.9469907156486659,0.5,0.007701199665780395,LYMPHOCYTE,1
4671,0.5321060648429272,0.68240592661466,0.3167133013999837,0.2831368642426255,0.3463905194727807,0.0,0.6,0.5568266046627297,0.019771960307117736,0.003788776816264553,0.010213285314566568,0.00039093041438623924,0.004883810211107311,0.925345097546671,0.047619047619047616,0.0024242870561356085,LYMPHOCYTE,1
4703,0.1434843091419704,0.2813159769596387,0.08913606213164336,0.02058774696994853,0.03757650098900827,0.0,0.2571428571428571,0.2163383562850349,0.07332355751067664,0.009190675133286513,0.03628927768133964,0.005376344086021506,0.045020305550183715,0.8452213289691543,0.1111111111111111,0.006239797479173021,LYMPHOCYTE,1
4740,0.5035707353765698,0.702380017356175,0.3051144166214477,0.2535834855276994,0.2561865701251193,0.0,0.6285714285714286,0.607092705092082,0.020892357824136742,0.0036810326178856284,0.010601542024576267,0.00043649061545176777,0.006603412330340807,0.8929263364504125,0.045454545454545456,0.0022235607821890152,LYMPHOCYTE,1
4973,0.05415902980260386,0.13988256570040075,0.03352413122752712,0.0029332005091593336,0.01147205997125263,0.0,0.05714285714285714,0.017643038478819914,0.19425717247145283,0.018483245149911818,0.09648820690274312,0.03773584905660377,0.14746310255273323,0.8236272814449583,0.5,0.07651219101609567,LYMPHOCYTE,1
4999,0.15622561240858998,0.3491061755818944,0.12511001112317632,0.024406441972438984,0.03852118192665496,0.0,0.2,0.310593603738604,0.06734350297014738,0.007406009789800018,0.025854712033649016,0.0045351473922902496,0.04391624221844934,0.5090448010417945,0.14285714285714285,0.004346218060987114,LYMPHOCYTE,1
5055,0.055670734921131754,0.21253967244342284,0.03313169864727401,0.0030992307266589185,0.015503667542070998,0.0,0.05714285714285714,0.23614851220697594,0.18898223650461363,0.012164711295146078,0.09763107362992057,0.03571428571428571,0.10911647527536911,0.8928571199786328,0.5,0.005716349925646148,LYMPHOCYTE,1
5100,0.5218137183893494,0.7538159253196206,0.30298970203500136,0.27228955669931926,0.2766214721617061,0.0,0.6285714285714286,0.4988191838893657,0.020161945963637795,0.003429860881411996,0.010675885313563161,0.0004065040650406504,0.006115597400345709,0.9723181659442786,0.045454545454545456,0.002706206123971356,LYMPHOCYTE,1
522,0.4788399840937751,0.6948442000395162,0.29968768855098277,0.2292877303669268,0.2201339121562996,0.0,0.42857142857142855,0.4438825004011084,0.02197138990630031,0.0037209546455048708,0.010793514160546058,0.0004827419744146754,0.007684892979282478,0.8368411695654816,0.06666666666666667,0.0030411370778887876,LYMPHOCYTE,1
5263,0.17319389701023438,0.37825194049691485,0.13174192904298554,0.029996125961591676,0.04166333606079675,0.0,0.2571428571428571,0.32307573412794827,0.0607456739230787,0.006835348288346036,0.024553180096982773,0.0036900369003690036,0.04060417902117417,0.564704611867182,0.1111111111111111,0.004178300588991895,LYMPHOCYTE,1
529,0.5350620883365944,0.6931515894696154,0.3104064860793275,0.2862914383751176,0.34742530843832614,0.0,0.6285714285714286,0.5866111367733616,0.01966272741535111,0.0037300408645351444,0.010420798066989144,0.00038662284941040013,0.004869264025802078,0.9740664258145073,0.045454545454545456,0.002301196560332837,LYMPHOCYTE,1
5398,0.13473172274296782,0.280636400087875,0.0851165125042079,0.01815263711328795,0.03389297200983049,0.0,0.14285714285714285,0.1759058514662571,0.07808688094430304,0.009212930871510493,0.03800300570299372,0.006097560975609756,0.04991316652730429,0.8167056682227541,0.2,0.007674034257210254,LYMPHOCYTE,1
5427,0.5179280722972023,0.7427183134575166,0.29936258595182974,0.268249488073496,0.26236623681261734,0.0,0.6,0.5164203131780414,0.020313206709548347,0.003481109469353408,0.010805235730549308,0.0004126263668248401,0.006447878265830953,0.9812379793241238,0.047619047619047616,0.0026139706277014717,LYMPHOCYTE,1
5486,0.12690520516298667,0.2395882956791398,0.08093441292681097,0.016104931097459738,0.03152908963278071,0.0,0.2,0.21814531673366988,0.08290266722896782,0.01079136084970391,0.0399667235869305,0.006872852233676976,0.053655388586706,0.800768558412012,0.14285714285714285,0.006188111440613119,LYMPHOCYTE,1
5760,0.18568506088019163,0.384380740256572,0.1386037280506692,0.03447894183408047,0.04570947718450198,0.0,0.2,0.2856960856432159,0.05665926996700735,0.0067263613476402535,0.02333763568707077,0.0032102728731942215,0.037009951988807986,0.5867017561291441,0.14285714285714285,0.00472497733791702,LYMPHOCYTE,1
582,0.5288719817507517,0.6801553673674817,0.30622438592352413,0.2797055730809674,0.33929015220989933,0.0,0.6,0.6794934719727218,0.01989286700048564,0.0038013134617259302,0.010563114692388255,0.0003957261574990107,0.004986014315515328,0.9778211090171943,0.047619047619047616,0.001986637967656571,LYMPHOCYTE,1
5824,0.5280865667610467,0.7116245732258092,0.3098515014282893,0.2788754219934695,0.34170344866676444,0.0,0.7142857142857143,0.6458229894506683,0.019922453354151513,0.003633213145407699,0.01043946308217251,0.00039690414764834294,0.004950800358124906,0.9522266950229723,0.04,0.002090212879142032,LYMPHOCYTE,1
5845,0.06570224999944224,0.17513085785021715,0.040940914886249,0.004316785654989208,0.013079470920540705,0.0,0.2,0.10536549333764125,0.1601281538050871,0.014763153597125761,0.07900857416361245,0.02564102564102564,0.1293405189177176,0.8229512645992577,0.14285714285714285,0.012811666205273185,LYMPHOCYTE,1
601,0.5213893069987663,0.7458826825430908,0.30354468591483097,0.2718468094526537,0.2652998344628325,0.0,0.7142857142857143,0.5322842244576295,0.020178357806781542,0.0034663410406901175,0.010656366130632712,0.00040716612377850165,0.006376579764767755,0.9671900837316187,0.04,0.0025360652601930525,LYMPHOCYTE,1
6053,0.507566305179454,0.7135016542369264,0.300702435570572,0.2576235541535226,0.2564438140112169,0.0,0.5142857142857142,0.6640210414445398,0.020727892860286045,0.0036236548838898897,0.0107570904904001,0.0004296455424274973,0.006596788316203786,0.9339739699625811,0.05555555555555555,0.0020329288470424802,LYMPHOCYTE,1
6168,0.055670734921131754,0.22894322971954645,0.03313169864727401,0.0030992307266589185,0.01638076745879374,0.0,0.05714285714285714,0.1604902982961047,0.18898223650461363,0.011293121693121697,0.09763107362992057,0.03571428571428571,0.10327388874101674,0.8928571199786328,0.5,0.00841114724396122,LYMPHOCYTE,1
6177,0.5014782508803726,0.6937574376839449,0.30031000260471463,0.251480436106038,0.2522835844973498,0.0,0.5428571428571428,0.5742499733867806,0.020979533957417227,0.00372678347445267,0.01077114742120004,0.00044014084507042255,0.006705571269737941,0.9140777671292548,0.05263157894736842,0.0023507315502940005,LYMPHOCYTE,1
6209,0.5280341642239035,0.7052249841496436,0.3140336017768948,0.2788200785876363,0.3486403134596686,0.0,0.6571428571428571,0.5908037268044247,0.01992443047452101,0.0036661828666729886,0.010300436933543277,0.0003969829297340214,0.004852294731049892,0.9268492273833007,0.043478260869565216,0.002284866308303872,LYMPHOCYTE,1
6253,0.5285056000083017,0.684889864988775,0.31040648530811893,0.27931816924013503,0.34167510823863495,0.0,0.5428571428571428,0.6236028529834635,0.019906657551189075,0.003775035792187593,0.01042079809287974,0.00039627501486031304,0.004951211004959719,0.9503316849067477,0.05263157894736842,0.00216469107499672,LYMPHOCYTE,1
6416,0.5345964344462268,0.6787282079482826,0.312693752736559,0.28579334772261883,0.34396268946302877,0.0,0.6857142857142857,0.6895171530966578,0.019679854401103796,0.0038093064701919107,0.010344572866607712,0.0003872966692486445,0.004918282150523095,0.958197872849622,0.041666666666666664,0.0019577577209403557,LYMPHOCYTE,1
6428,0.1290672892556115,0.25558165273075506,0.08093441292681097,0.016658365155791686,0.032148945663405815,0.0,0.17142857142857143,0.24828663682065424,0.08151391459392222,0.010116077294338712,0.0399667235869305,0.006644518272425249,0.052620872041771204,0.8284768130283449,0.16666666666666666,0.005436891600295342,LYMPHOCYTE,1
6581,0.17110424216178902,0.38388532396750125,0.12834469462609482,0.029276661685760142,0.04179995145793335,0.0,0.2571428571428571,0.30507749313823646,0.061487546190134565,0.006735041932100625,0.025203093275806346,0.003780718336483932,0.04047147178470845,0.5806713312536279,0.1111111111111111,0.004424802093100084,LYMPHOCYTE,1
6589,0.5283485014861266,0.7118388766773085,0.3094590680768276,0.27915213902263547,0.34211765492404034,0.0,0.6571428571428571,0.646909325145618,0.019912576573338173,0.0036321193443487744,0.010452701645547815,0.0003965107057890563,0.00494480636027842,0.9555909456565438,0.043478260869565216,0.0020867028464799666,LYMPHOCYTE,1
687,0.5168584138396435,0.758528333816973,0.2988076036144173,0.26714261995683214,0.27175200526695953,0.0,0.5428571428571428,0.5702604419246933,0.020355245675685314,0.0034085526390672844,0.010825304547103825,0.0004143360265175057,0.0062251815009426005,0.9808207384702529,0.05263157894736842,0.0023671772245672613,LYMPHOCYTE,1
6954,0.5201671953501972,0.7481477682698819,0.3007024373057914,0.2705739111184902,0.26470032540624905,0.0,0.6857142857142857,0.5393098773918418,0.020225766036952728,0.0034558463764694184,0.01075709042832574,0.00040908161178155044,0.006391021822264805,0.9809436360476487,0.041666666666666664,0.002503027641036518,LYMPHOCYTE,1
6955,0.15118474330801215,0.3768483067844305,0.11517607971934853,0.022856826609109523,0.0415041936566855,0.0,0.14285714285714285,0.3774881932340925,0.06958890006392209,0.006860807671130481,0.028084679718204997,0.004842615012106538,0.04075987043683796,0.5623320656693672,0.2,0.0035760258317766103,LYMPHOCYTE,1
7040,0.5324699691846084,0.7103026646766161,0.3171057349442476,0.2835242680834579,0.3480524312453946,0.0,0.7714285714285715,0.6790466146546393,0.01975844761604461,0.003639974735581575,0.010200645884518801,0.00039039625219597894,0.004860490558789387,0.9243196684499976,0.037037037037037035,0.001987945306055835,LYMPHOCYTE,1
7049,0.5046137237913076,0.7015390197463292,0.3066168179253708,0.2546350102385301,0.25811299256027426,0.0,0.5428571428571428,0.6335589424297603,0.02084917531414987,0.0036854454011325615,0.01054959519834185,0.0004346881112801565,0.006554127861800244,0.8878652868985935,0.05263157894736842,0.0021306739433252543,LYMPHOCYTE,1
7123,0.028812342624263035,0.20299171920873865,0.016565849323637007,0.0008301510874979246,0.013297474213843787,0.0,0.0,0.22934606857081705,0.3651483716701107,0.012736892736892737,0.19526214725984115,0.13333333333333333,0.12722006667030986,0.859788337757202,0.0,0.005885897842539095,LYMPHOCYTE,1
7238,0.17126589004116766,0.3493156648173877,0.12393271280401054,0.02933200509159334,0.039805948001854476,0.0,0.22857142857142856,0.2758956118748922,0.06142951168339512,0.007401568307538601,0.026100318769199674,0.0037735849056603774,0.042498813392237746,0.6239325192243528,0.125,0.004892819864086586,LYMPHOCYTE,1
7288,0.519208753598678,0.7463924525111356,0.30070243595617635,0.2695777298134927,0.2639402205902657,0.0,0.7142857142857143,0.5383006619218115,0.020263102115152323,0.0034639736044230433,0.010757090476605797,0.0004105933073290905,0.006409426923447543,0.9773305927541005,0.04,0.0025077203609158304,LYMPHOCYTE,1
7320,0.10780591461033547,0.22876817774497044,0.07083793022340666,0.011622115224970945,0.025456244559001126,0.0,0.2571428571428571,0.1806439486194716,0.09759000729485331,0.011301763119000918,0.045663153905187465,0.009523809523809525,0.06645542519482744,0.7523279900298492,0.1111111111111111,0.007472752563881283,LYMPHOCYTE,1
7630,0.515947460559375,0.7649799427994534,0.2984151696845492,0.2662017820576678,0.2704737792905591,0.0,0.5428571428571428,0.5385142553195197,0.020391184757154637,0.003379805939195666,0.010839540474888361,0.0004158004158004158,0.006254600946787531,0.9799372749763146,0.05263157894736842,0.0025067257122002224,LYMPHOCYTE,1
771,0.5379504336849043,0.7384128915010012,0.31096146918794854,0.2893906691017765,0.35260070662134124,0.0,0.4857142857142857,0.527700228352857,0.019557154961628583,0.0035014065759111247,0.01040219972771376,0.00038248231019315357,0.00479779400399404,0.9811037879828165,0.058823529411764705,0.0025580954065707803,LYMPHOCYTE,1
7946,0.05415902980260386,0.14870515381956315,0.030844432182844692,0.0029332005091593336,0.009963477181595288,0.0,0.0,0.09060563912235131,0.19425717247145283,0.017386645234746506,0.1048708982853457,0.03773584905660377,0.1697906790168478,0.972953821391971,0.0,0.014898714288333842,LYMPHOCYTE,1
